question_id,book_id,book,chapter,verse_reference,verse_start,difficulty,difficulty_rank,question_type,ui_type,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,accepted_answers,explanation,fact_id,variant_index,tags,translation,source_mode,source_url,review_status,active
PRO-12-EX-025,PRO,Proverbs,12,Proverbs 12:15;24;1,15;24;1,Extreme,4,triple_reference_match,single_select,"Match all three teachings to their references. 1) A fool trusts his own way, while the wise listen to counsel. 2) Diligence is associated with leadership rather than forced labor. 3) Love of correction and instruction is linked with love of knowledge.",1→Proverbs 12:24; 2→Proverbs 12:15; 3→Proverbs 12:1,1→Proverbs 12:15; 2→Proverbs 12:24; 3→Proverbs 12:1,1→Proverbs 12:1; 2→Proverbs 12:24; 3→Proverbs 12:15,1→Proverbs 12:15; 2→Proverbs 12:1; 3→Proverbs 12:24,B,1→Proverbs 12:15; 2→Proverbs 12:24; 3→Proverbs 12:1,1→Proverbs 12:15; 2→Proverbs 12:24; 3→Proverbs 12:1,1 maps to Proverbs 12:15; 2 maps to Proverbs 12:24; 3 maps to Proverbs 12:1.,PRO-12-F05|PRO-12-F08|PRO-12-F01,3,fool;counsel;diligence;leadership;instruction;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+12&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-001,PRO,Proverbs,13,Proverbs 13:1,1,Easy,1,direct_fact,single_select,Whose instruction does a wise son heed?,The diligent person's,His father's,His life,It is put out,B,His father's,His father's,A wise son listens to parental instruction. See Proverbs 13:1.,PRO-13-F01,1,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-002,PRO,Proverbs,13,Proverbs 13:3,3,Easy,1,direct_fact,single_select,What does the person who guards his mouth preserve?,His life,The diligent person's,It is put out,His father's,A,His life,His life,Careful speech is associated with preserving life. See Proverbs 13:3.,PRO-13-F02,1,speech;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-003,PRO,Proverbs,13,Proverbs 13:4,4,Easy,1,direct_fact,single_select,Whose soul is richly supplied?,It is put out,His life,His father's,The diligent person's,D,The diligent person's,The diligent person's,Diligence is contrasted with empty desire. See Proverbs 13:4.,PRO-13-F03,1,diligence;provision,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-004,PRO,Proverbs,13,Proverbs 13:9,9,Easy,1,direct_fact,single_select,What happens to the lamp of the wicked?,It is put out,His father's,His life,The diligent person's,A,It is put out,It is put out,The wicked person's lamp is pictured as being extinguished. See Proverbs 13:9.,PRO-13-F04,1,wicked;light,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-005,PRO,Proverbs,13,Proverbs 13:10,10,Easy,1,direct_fact,single_select,What commonly comes through pride?,His life,His father's,The diligent person's,Strife,D,Strife,Strife,Pride is linked with conflict. See Proverbs 13:10.,PRO-13-F05,1,pride;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-006,PRO,Proverbs,13,Proverbs 13:12,12,Easy,1,direct_fact,single_select,What effect does deferred hope have?,The diligent person's,His father's,It makes the heart sick,His life,C,It makes the heart sick,It makes the heart sick,Long-delayed hope is described as making the heart sick. See Proverbs 13:12.,PRO-13-F06,1,hope;heart,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-007,PRO,Proverbs,13,Proverbs 13:14,14,Easy,1,direct_fact,single_select,What is the law of the wise compared with?,The diligent person's,A fountain of life,His life,His father's,B,A fountain of life,A fountain of life,Wise instruction is pictured as a life-giving fountain. See Proverbs 13:14.,PRO-13-F07,1,wisdom;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-008,PRO,Proverbs,13,Proverbs 13:20,20,Easy,1,direct_fact,single_select,What happens to someone who walks with wise people?,He becomes wise,The diligent person's,His life,His father's,A,He becomes wise,He becomes wise,Companionship with the wise develops wisdom. See Proverbs 13:20.,PRO-13-F08,1,friendship;wisdom,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-009,PRO,Proverbs,13,Proverbs 13:22,22,Easy,1,direct_fact,single_select,For whom does a good man leave an inheritance?,His children's children,His father's,The diligent person's,His life,A,His children's children,His children's children,A good person's provision extends to grandchildren. See Proverbs 13:22.,PRO-13-F09,1,family;inheritance,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-010,PRO,Proverbs,13,Proverbs 13:24,24,Easy,1,direct_fact,single_select,What does the person who loves his son do?,The diligent person's,His father's,His life,Disciplines him,D,Disciplines him,Disciplines him,Loving parenting includes timely correction. See Proverbs 13:24.,PRO-13-F10,1,parenting;discipline,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-011,PRO,Proverbs,13,Proverbs 13:1,1,Easy,1,true_false,single_select,True or false: A wise son listens to parental instruction.,True,False,,,A,True,True|T,This matches Proverbs 13:1.,PRO-13-F01,2,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-012,PRO,Proverbs,13,Proverbs 13:3,3,Easy,1,true_false,single_select,True or false: Careful speech is associated with preserving life.,True,False,,,A,True,True|T,This matches Proverbs 13:3.,PRO-13-F02,2,speech;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-013,PRO,Proverbs,13,Proverbs 13:4,4,Easy,1,true_false,single_select,True or false: Diligence is contrasted with empty desire.,True,False,,,A,True,True|T,This matches Proverbs 13:4.,PRO-13-F03,2,diligence;provision,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-014,PRO,Proverbs,13,Proverbs 13:9,9,Easy,1,true_false,single_select,True or false: The wicked person's lamp is pictured as being extinguished.,True,False,,,A,True,True|T,This matches Proverbs 13:9.,PRO-13-F04,2,wicked;light,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-015,PRO,Proverbs,13,Proverbs 13:10,10,Easy,1,true_false,single_select,True or false: Pride is linked with conflict.,True,False,,,A,True,True|T,This matches Proverbs 13:10.,PRO-13-F05,2,pride;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-016,PRO,Proverbs,13,Proverbs 13:12,12,Easy,1,true_false,single_select,True or false: Long-delayed hope is described as making the heart sick.,True,False,,,A,True,True|T,This matches Proverbs 13:12.,PRO-13-F06,2,hope;heart,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-017,PRO,Proverbs,13,Proverbs 13:14,14,Easy,1,true_false,single_select,True or false: Wise instruction is pictured as a life-giving fountain.,True,False,,,A,True,True|T,This matches Proverbs 13:14.,PRO-13-F07,2,wisdom;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-018,PRO,Proverbs,13,Proverbs 13:20,20,Easy,1,true_false,single_select,True or false: Companionship with the wise develops wisdom.,True,False,,,A,True,True|T,This matches Proverbs 13:20.,PRO-13-F08,2,friendship;wisdom,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-019,PRO,Proverbs,13,Proverbs 13:22,22,Easy,1,true_false,single_select,True or false: A good person's provision extends to grandchildren.,True,False,,,A,True,True|T,This matches Proverbs 13:22.,PRO-13-F09,2,family;inheritance,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-020,PRO,Proverbs,13,Proverbs 13:24,24,Easy,1,true_false,single_select,True or false: Loving parenting includes timely correction.,True,False,,,A,True,True|T,This matches Proverbs 13:24.,PRO-13-F10,2,parenting;discipline,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-021,PRO,Proverbs,13,Proverbs 13:1,1,Easy,1,short_answer,text,Whose instruction does a wise son heed?,,,,,,His father's,His father's,A wise son listens to parental instruction. See Proverbs 13:1.,PRO-13-F01,3,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-022,PRO,Proverbs,13,Proverbs 13:3,3,Easy,1,short_answer,text,What does the person who guards his mouth preserve?,,,,,,His life,His life,Careful speech is associated with preserving life. See Proverbs 13:3.,PRO-13-F02,3,speech;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-023,PRO,Proverbs,13,Proverbs 13:4,4,Easy,1,short_answer,text,Whose soul is richly supplied?,,,,,,The diligent person's,The diligent person's,Diligence is contrasted with empty desire. See Proverbs 13:4.,PRO-13-F03,3,diligence;provision,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-024,PRO,Proverbs,13,Proverbs 13:9,9,Easy,1,short_answer,text,What happens to the lamp of the wicked?,,,,,,It is put out,It is put out,The wicked person's lamp is pictured as being extinguished. See Proverbs 13:9.,PRO-13-F04,3,wicked;light,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-EZ-025,PRO,Proverbs,13,Proverbs 13:10,10,Easy,1,short_answer,text,What commonly comes through pride?,,,,,,Strife,Strife,Pride is linked with conflict. See Proverbs 13:10.,PRO-13-F05,3,pride;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-001,PRO,Proverbs,13,Proverbs 13:1,1,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? A wise son listens to parental instruction.,Proverbs 13:4,Proverbs 13:3,Proverbs 13:9,Proverbs 13:1,D,Proverbs 13:1,Proverbs 13:1,The matching reference is Proverbs 13:1.,PRO-13-F01,1,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-002,PRO,Proverbs,13,Proverbs 13:3,3,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Careful speech is associated with preserving life.,Proverbs 13:3,Proverbs 13:4,Proverbs 13:1,Proverbs 13:9,A,Proverbs 13:3,Proverbs 13:3,The matching reference is Proverbs 13:3.,PRO-13-F02,1,speech;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-003,PRO,Proverbs,13,Proverbs 13:4,4,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Diligence is contrasted with empty desire.,Proverbs 13:9,Proverbs 13:3,Proverbs 13:4,Proverbs 13:1,C,Proverbs 13:4,Proverbs 13:4,The matching reference is Proverbs 13:4.,PRO-13-F03,1,diligence;provision,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-004,PRO,Proverbs,13,Proverbs 13:9,9,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? The wicked person's lamp is pictured as being extinguished.,Proverbs 13:4,Proverbs 13:9,Proverbs 13:3,Proverbs 13:1,B,Proverbs 13:9,Proverbs 13:9,The matching reference is Proverbs 13:9.,PRO-13-F04,1,wicked;light,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-005,PRO,Proverbs,13,Proverbs 13:10,10,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Pride is linked with conflict.,Proverbs 13:4,Proverbs 13:3,Proverbs 13:1,Proverbs 13:10,D,Proverbs 13:10,Proverbs 13:10,The matching reference is Proverbs 13:10.,PRO-13-F05,1,pride;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-006,PRO,Proverbs,13,Proverbs 13:12,12,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Long-delayed hope is described as making the heart sick.,Proverbs 13:4,Proverbs 13:1,Proverbs 13:3,Proverbs 13:12,D,Proverbs 13:12,Proverbs 13:12,The matching reference is Proverbs 13:12.,PRO-13-F06,1,hope;heart,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-007,PRO,Proverbs,13,Proverbs 13:14,14,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Wise instruction is pictured as a life-giving fountain.,Proverbs 13:3,Proverbs 13:4,Proverbs 13:14,Proverbs 13:1,C,Proverbs 13:14,Proverbs 13:14,The matching reference is Proverbs 13:14.,PRO-13-F07,1,wisdom;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-008,PRO,Proverbs,13,Proverbs 13:20,20,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Companionship with the wise develops wisdom.,Proverbs 13:1,Proverbs 13:4,Proverbs 13:20,Proverbs 13:3,C,Proverbs 13:20,Proverbs 13:20,The matching reference is Proverbs 13:20.,PRO-13-F08,1,friendship;wisdom,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-009,PRO,Proverbs,13,Proverbs 13:22,22,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? A good person's provision extends to grandchildren.,Proverbs 13:3,Proverbs 13:1,Proverbs 13:4,Proverbs 13:22,D,Proverbs 13:22,Proverbs 13:22,The matching reference is Proverbs 13:22.,PRO-13-F09,1,family;inheritance,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-010,PRO,Proverbs,13,Proverbs 13:24,24,Medium,2,reference_lookup,single_select,Which reference in Proverbs 13 is associated with this teaching? Loving parenting includes timely correction.,Proverbs 13:24,Proverbs 13:1,Proverbs 13:3,Proverbs 13:4,A,Proverbs 13:24,Proverbs 13:24,The matching reference is Proverbs 13:24.,PRO-13-F10,1,parenting;discipline,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-011,PRO,Proverbs,13,Proverbs 13:1,1,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 13:1?,Diligence is contrasted with empty desire.,A wise son listens to parental instruction.,The wicked person's lamp is pictured as being extinguished.,Careful speech is associated with preserving life.,B,A wise son listens to parental instruction.,A wise son listens to parental instruction.,A wise son listens to parental instruction.,PRO-13-F01,2,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-012,PRO,Proverbs,13,Proverbs 13:3,3,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 13:3?,The wicked person's lamp is pictured as being extinguished.,Careful speech is associated with preserving life.,Diligence is contrasted with empty desire.,A wise son listens to parental instruction.,B,Careful speech is associated with preserving life.,Careful speech is associated with preserving life.,Careful speech is associated with preserving life.,PRO-13-F02,2,speech;life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
PRO-13-MD-013,PRO,Proverbs,13,Proverbs 13:4,4,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 13:4?,A wise son listens to parental instruction.,Diligence is contrasted with empty desire.,The wicked person's lamp is pictured as being extinguished.,Careful speech is associated with preserving life.,B,Diligence is contrasted with empty desire.,Diligence is contrasted with empty desire.,Diligence is contrasted with empty desire.,PRO-13-F03,2,diligence;provision,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+13&version=NKJV,source-grounded-v1,TRUE
